               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 167,            0.031645,            0.038876,                   0,             0.87024,             0.84444,              0.9262,              0.4992,            0.038121,            0.025695,                   0,           0.0083566,           0.0083566,           0.0083566
                 168,            0.032989,             0.03688,                   0,             0.83501,             0.84444,             0.85509,              0.4677,            0.042154,            0.027099,                   0,           0.0083467,           0.0083467,           0.0083467
                 169,            0.039339,            0.037686,                   0,             0.87634,                 0.8,             0.86987,             0.48412,            0.040536,            0.027417,                   0,           0.0083368,           0.0083368,           0.0083368
                 170,            0.034784,            0.034446,                   0,             0.91588,             0.81111,             0.89385,             0.49836,            0.039871,            0.026964,                   0,           0.0083269,           0.0083269,           0.0083269
                 171,            0.030564,            0.034433,                   0,             0.87246,             0.84444,             0.90773,             0.51545,            0.039777,              0.0278,                   0,            0.008317,            0.008317,            0.008317
                 172,            0.035362,            0.040501,                   0,             0.87237,             0.77778,              0.8472,             0.42758,            0.042877,            0.028579,                   0,           0.0083071,           0.0083071,           0.0083071
                 173,            0.037774,            0.035199,                   0,             0.83336,             0.83333,             0.89853,             0.39143,            0.045058,            0.028326,                   0,           0.0082972,           0.0082972,           0.0082972
                 174,            0.036008,            0.044414,                   0,             0.85894,             0.84444,             0.89416,             0.45829,            0.041893,            0.027625,                   0,           0.0082873,           0.0082873,           0.0082873
                 175,            0.039001,            0.039589,                   0,             0.81925,             0.86667,             0.87704,             0.43861,            0.042976,            0.028393,                   0,           0.0082774,           0.0082774,           0.0082774
                 176,            0.033658,            0.036631,                   0,             0.86018,                 0.8,             0.90187,             0.43932,            0.043059,             0.02869,                   0,           0.0082675,           0.0082675,           0.0082675
                 177,            0.042064,            0.035191,                   0,             0.87185,             0.81111,             0.89443,             0.39445,            0.046096,            0.028356,                   0,           0.0082576,           0.0082576,           0.0082576
                 178,            0.035132,            0.034283,                   0,             0.85804,             0.82222,              0.8926,             0.42225,            0.045198,            0.029556,                   0,           0.0082477,           0.0082477,           0.0082477
                 179,            0.036709,            0.032641,                   0,             0.87179,             0.78889,              0.8936,             0.43172,            0.041796,            0.027854,                   0,           0.0082378,           0.0082378,           0.0082378
                 180,            0.039245,             0.04183,                   0,             0.83102,             0.76501,             0.80961,             0.29645,            0.050607,            0.029423,                   0,           0.0082279,           0.0082279,           0.0082279
                 181,            0.040084,            0.073881,                   0,             0.84731,             0.81111,             0.87924,             0.40192,            0.043886,            0.028537,                   0,            0.008218,            0.008218,            0.008218
                 182,            0.030724,            0.034261,                   0,             0.84668,                 0.9,             0.91905,             0.47343,            0.040038,            0.026853,                   0,           0.0082081,           0.0082081,           0.0082081
                 183,            0.032193,             0.03469,                   0,             0.86132,             0.92222,             0.92643,             0.43986,            0.041007,            0.028854,                   0,           0.0081982,           0.0081982,           0.0081982
                 184,             0.03627,            0.035436,                   0,              0.8371,             0.85649,             0.90022,             0.43686,            0.043068,            0.028234,                   0,           0.0081883,           0.0081883,           0.0081883
                 185,            0.034818,            0.044862,                   0,             0.93213,             0.76303,                0.87,             0.46487,            0.042318,            0.027916,                   0,           0.0081784,           0.0081784,           0.0081784
                 186,            0.042711,            0.034096,                   0,             0.87818,             0.82222,             0.86361,             0.47627,            0.041316,            0.028152,                   0,           0.0081685,           0.0081685,           0.0081685
                 187,            0.033844,            0.039319,                   0,             0.91266,             0.76667,             0.87246,              0.4499,            0.043147,            0.027544,                   0,           0.0081586,           0.0081586,           0.0081586
                 188,            0.039592,            0.041952,                   0,             0.86698,             0.75556,             0.86779,             0.40412,            0.046936,            0.028903,                   0,           0.0081487,           0.0081487,           0.0081487
                 189,            0.039985,            0.040199,                   0,             0.90813,             0.78889,             0.88437,             0.46015,            0.041385,            0.026135,                   0,           0.0081388,           0.0081388,           0.0081388
                 190,            0.035327,            0.031794,                   0,             0.85701,                 0.8,              0.8968,             0.48096,            0.041003,            0.027103,                   0,           0.0081289,           0.0081289,           0.0081289
                 191,            0.047123,            0.036746,                   0,             0.85939,             0.84444,              0.8574,             0.45124,            0.042384,            0.027415,                   0,            0.008119,            0.008119,            0.008119
                 192,             0.03037,            0.029099,                   0,             0.79781,             0.83333,             0.84854,             0.41646,            0.046515,            0.028327,                   0,           0.0081091,           0.0081091,           0.0081091
                 193,            0.041978,            0.043677,                   0,             0.80212,                 0.8,             0.81906,             0.44653,            0.044104,            0.027726,                   0,           0.0080992,           0.0080992,           0.0080992
                 194,            0.033526,            0.036742,                   0,             0.81082,             0.80961,             0.83655,              0.4566,            0.042138,            0.028543,                   0,           0.0080893,           0.0080893,           0.0080893
                 195,            0.031287,            0.034951,                   0,             0.84363,             0.82222,             0.87921,             0.45755,             0.04168,            0.029174,                   0,           0.0080794,           0.0080794,           0.0080794
                 196,            0.034066,            0.039644,                   0,             0.85768,             0.76667,             0.83384,             0.45731,            0.046241,            0.028867,                   0,           0.0080695,           0.0080695,           0.0080695
                 197,            0.043419,            0.030562,                   0,             0.90865,             0.71111,             0.82006,             0.43906,             0.04542,            0.030261,                   0,           0.0080596,           0.0080596,           0.0080596
                 198,            0.032333,            0.039529,                   0,               0.851,             0.72222,             0.82071,             0.42134,            0.045314,            0.030737,                   0,           0.0080497,           0.0080497,           0.0080497
                 199,            0.034399,            0.044928,                   0,             0.79505,             0.81898,             0.85013,             0.41887,            0.043268,            0.030236,                   0,           0.0080398,           0.0080398,           0.0080398
                 200,            0.035773,            0.038628,                   0,             0.78728,             0.83333,             0.86243,              0.4151,            0.042756,            0.028318,                   0,           0.0080299,           0.0080299,           0.0080299
                 201,            0.039966,            0.032849,                   0,              0.8688,             0.72222,             0.85104,             0.42657,            0.042477,            0.029348,                   0,             0.00802,             0.00802,             0.00802
                 202,            0.033443,            0.031491,                   0,             0.80764,             0.81111,             0.85873,             0.45722,             0.03931,            0.028153,                   0,           0.0080101,           0.0080101,           0.0080101
                 203,            0.033161,            0.040351,                   0,             0.76327,             0.83333,             0.84203,             0.39555,            0.042043,            0.030078,                   0,           0.0080002,           0.0080002,           0.0080002
                 204,            0.037858,            0.035298,                   0,             0.79475,             0.82222,             0.84677,             0.43363,            0.041981,             0.02839,                   0,           0.0079903,           0.0079903,           0.0079903
                 205,            0.035706,            0.034514,                   0,             0.85049,             0.82222,             0.85553,             0.41202,            0.040244,            0.029789,                   0,           0.0079804,           0.0079804,           0.0079804
                 206,            0.037566,            0.031873,                   0,              0.8314,             0.82184,             0.85884,             0.43138,            0.040896,            0.030076,                   0,           0.0079705,           0.0079705,           0.0079705
                 207,              0.0346,            0.034487,                   0,             0.77005,             0.82222,             0.82964,             0.44327,            0.041086,            0.029847,                   0,           0.0079606,           0.0079606,           0.0079606
                 208,             0.03521,            0.035738,                   0,             0.82462,             0.86667,             0.85043,             0.42025,            0.041453,            0.029902,                   0,           0.0079507,           0.0079507,           0.0079507
                 209,            0.037621,            0.033927,                   0,             0.83459,                 0.8,             0.88506,             0.43338,            0.041808,            0.028808,                   0,           0.0079408,           0.0079408,           0.0079408
                 210,            0.032378,            0.043175,                   0,             0.87776,                 0.8,             0.88864,             0.43889,            0.040158,              0.0287,                   0,           0.0079309,           0.0079309,           0.0079309
                 211,            0.033631,             0.03125,                   0,             0.91775,             0.74391,             0.87109,             0.39538,            0.041882,            0.029949,                   0,            0.007921,            0.007921,            0.007921
                 212,            0.035304,             0.03599,                   0,             0.79089,             0.84051,             0.85058,             0.43028,            0.041013,             0.03083,                   0,           0.0079111,           0.0079111,           0.0079111
                 213,            0.035792,            0.035823,                   0,             0.76186,             0.87778,             0.86925,             0.44819,            0.040814,            0.030429,                   0,           0.0079012,           0.0079012,           0.0079012
                 214,            0.033174,            0.070058,                   0,             0.79947,             0.82222,             0.85919,             0.45664,            0.040717,            0.029414,                   0,           0.0078913,           0.0078913,           0.0078913
                 215,             0.02993,            0.029678,                   0,             0.93182,             0.75556,             0.88975,             0.45043,            0.040617,            0.029228,                   0,           0.0078814,           0.0078814,           0.0078814
                 216,             0.02971,             0.03316,                   0,             0.91817,             0.74804,             0.90101,             0.43232,            0.042641,            0.029525,                   0,           0.0078715,           0.0078715,           0.0078715
                 217,            0.030672,            0.035214,                   0,             0.90661,                 0.8,             0.90508,             0.44868,            0.040628,            0.028431,                   0,           0.0078616,           0.0078616,           0.0078616
                 218,            0.033263,            0.034644,                   0,             0.90709,             0.78889,             0.89878,             0.47137,            0.039427,             0.02826,                   0,           0.0078517,           0.0078517,           0.0078517
                 219,             0.03708,            0.030539,                   0,             0.82809,             0.88889,              0.9143,             0.39592,            0.042656,            0.029443,                   0,           0.0078418,           0.0078418,           0.0078418
                 220,            0.036344,            0.044419,                   0,             0.80971,             0.85107,             0.87287,             0.43085,            0.042212,            0.029992,                   0,           0.0078319,           0.0078319,           0.0078319
                 221,            0.033223,            0.030157,                   0,             0.84468,             0.86667,             0.90083,             0.42134,            0.040977,            0.030239,                   0,            0.007822,            0.007822,            0.007822
                 222,            0.036475,            0.034995,                   0,             0.84895,             0.87433,             0.89419,             0.48816,            0.038543,             0.02977,                   0,           0.0078121,           0.0078121,           0.0078121
                 223,            0.033893,            0.037166,                   0,             0.84916,             0.77778,             0.86387,             0.45871,            0.040581,            0.030171,                   0,           0.0078022,           0.0078022,           0.0078022
                 224,            0.031372,            0.029669,                   0,             0.85764,             0.83333,             0.86671,             0.46847,            0.040079,            0.028864,                   0,           0.0077923,           0.0077923,           0.0077923
                 225,            0.033187,            0.037806,                   0,             0.85323,             0.84444,             0.86207,             0.42691,             0.04218,             0.03021,                   0,           0.0077824,           0.0077824,           0.0077824
                 226,            0.036008,            0.029281,                   0,             0.83839,             0.86461,             0.88102,             0.48065,            0.040355,              0.0288,                   0,           0.0077725,           0.0077725,           0.0077725
                 227,            0.031276,            0.031835,                   0,             0.91795,             0.82222,             0.90376,             0.50031,            0.039029,            0.028313,                   0,           0.0077626,           0.0077626,           0.0077626
                 228,            0.029819,            0.040867,                   0,             0.88325,              0.8406,               0.871,             0.46867,            0.040677,            0.029792,                   0,           0.0077527,           0.0077527,           0.0077527
                 229,            0.030753,            0.028881,                   0,             0.85544,              0.8548,             0.87169,             0.45421,            0.041649,            0.029817,                   0,           0.0077428,           0.0077428,           0.0077428
                 230,            0.030654,            0.036967,                   0,              0.8539,             0.84424,              0.8912,              0.4701,            0.040525,            0.028479,                   0,           0.0077329,           0.0077329,           0.0077329
                 231,            0.033229,            0.031942,                   0,             0.84745,             0.86416,             0.87631,             0.46036,            0.040924,            0.029278,                   0,            0.007723,            0.007723,            0.007723
                 232,            0.032715,            0.037008,                   0,             0.86518,             0.86667,             0.89525,             0.44846,             0.04473,            0.029359,                   0,           0.0077131,           0.0077131,           0.0077131
                 233,            0.035998,            0.040807,                   0,             0.85812,             0.83333,             0.87913,             0.47809,            0.043052,            0.029952,                   0,           0.0077032,           0.0077032,           0.0077032
                 234,            0.034668,            0.033036,                   0,             0.94659,             0.78774,             0.88686,             0.47802,            0.043729,            0.030819,                   0,           0.0076933,           0.0076933,           0.0076933
                 235,            0.030375,            0.033884,                   0,             0.93925,             0.78889,             0.89135,             0.44765,            0.041131,            0.029335,                   0,           0.0076834,           0.0076834,           0.0076834
                 236,             0.03793,            0.031148,                   0,             0.87398,             0.84768,             0.88334,             0.45084,            0.041461,            0.028605,                   0,           0.0076735,           0.0076735,           0.0076735
                 237,            0.041046,            0.030449,                   0,             0.85914,             0.84444,             0.88399,             0.42217,            0.042036,            0.029133,                   0,           0.0076636,           0.0076636,           0.0076636
                 238,            0.030994,            0.033718,                   0,             0.92651,             0.84055,             0.89908,             0.42453,            0.041712,            0.028519,                   0,           0.0076537,           0.0076537,           0.0076537
                 239,             0.02954,            0.033811,                   0,             0.82864,              0.8597,             0.88701,             0.45707,            0.040789,            0.028734,                   0,           0.0076438,           0.0076438,           0.0076438
                 240,            0.029913,            0.029012,                   0,             0.85961,             0.81644,             0.87933,             0.42228,            0.042526,            0.028806,                   0,           0.0076339,           0.0076339,           0.0076339
                 241,            0.033298,            0.039842,                   0,             0.87319,             0.84444,             0.89616,             0.49844,            0.038489,            0.027425,                   0,            0.007624,            0.007624,            0.007624
                 242,            0.028067,             0.02775,                   0,             0.90342,             0.83151,             0.89649,             0.48538,            0.040871,            0.027499,                   0,           0.0076141,           0.0076141,           0.0076141
                 243,            0.032348,            0.031086,                   0,              0.8925,             0.83025,             0.89907,             0.49352,            0.040414,            0.027815,                   0,           0.0076042,           0.0076042,           0.0076042
                 244,            0.039099,            0.041661,                   0,             0.91338,             0.85556,             0.91939,             0.45481,            0.042151,            0.028115,                   0,           0.0075943,           0.0075943,           0.0075943
                 245,            0.035637,            0.031609,                   0,             0.83746,             0.83333,             0.89269,             0.49092,            0.039192,            0.027949,                   0,           0.0075844,           0.0075844,           0.0075844
                 246,            0.026891,            0.035619,                   0,             0.91025,             0.78879,             0.88404,             0.47669,            0.040895,             0.02902,                   0,           0.0075745,           0.0075745,           0.0075745
                 247,            0.029076,            0.037321,                   0,             0.84948,             0.83333,             0.88929,             0.48518,            0.040049,            0.028801,                   0,           0.0075646,           0.0075646,           0.0075646
                 248,            0.029225,            0.030313,                   0,             0.87188,             0.83176,             0.86572,             0.45194,             0.04305,            0.030134,                   0,           0.0075547,           0.0075547,           0.0075547
                 249,             0.03574,            0.035753,                   0,             0.87729,             0.83333,             0.87475,             0.47921,            0.039835,            0.028598,                   0,           0.0075448,           0.0075448,           0.0075448
                 250,            0.030434,             0.03174,                   0,             0.89534,              0.8555,             0.86252,              0.4615,            0.040863,            0.029341,                   0,           0.0075349,           0.0075349,           0.0075349
                 251,            0.033435,            0.037931,                   0,             0.86852,             0.82222,              0.8616,             0.47335,            0.039842,            0.029622,                   0,            0.007525,            0.007525,            0.007525
                 252,            0.031722,            0.035621,                   0,             0.84765,             0.84444,             0.86397,             0.45563,            0.040279,            0.029212,                   0,           0.0075151,           0.0075151,           0.0075151
                 253,            0.031421,            0.043001,                   0,             0.85654,             0.83333,             0.85782,             0.48742,            0.039212,            0.028152,                   0,           0.0075052,           0.0075052,           0.0075052
                 254,            0.032741,            0.035352,                   0,              0.8521,             0.83223,             0.86067,             0.49801,            0.038441,            0.027862,                   0,           0.0074953,           0.0074953,           0.0074953
                 255,            0.028677,            0.030407,                   0,             0.83357,             0.84444,             0.85108,              0.4749,            0.039767,            0.028007,                   0,           0.0074854,           0.0074854,           0.0074854
                 256,            0.029454,            0.037571,                   0,              0.8352,             0.84444,             0.87719,             0.48164,            0.037609,            0.028487,                   0,           0.0074755,           0.0074755,           0.0074755
                 257,            0.038866,            0.035432,                   0,             0.91099,             0.76667,             0.84766,             0.46237,            0.039245,            0.028421,                   0,           0.0074656,           0.0074656,           0.0074656
                 258,            0.028792,            0.029855,                   0,             0.91992,             0.76579,             0.86887,             0.46896,            0.039178,            0.028213,                   0,           0.0074557,           0.0074557,           0.0074557
                 259,            0.032837,            0.030569,                   0,             0.88766,             0.78889,             0.87035,             0.48652,            0.038712,            0.028139,                   0,           0.0074458,           0.0074458,           0.0074458
                 260,            0.036259,            0.035019,                   0,              0.8601,             0.81978,             0.88486,             0.46986,            0.039908,            0.028775,                   0,           0.0074359,           0.0074359,           0.0074359
                 261,            0.033946,            0.035727,                   0,             0.89744,             0.77781,             0.86346,             0.46046,            0.040866,            0.028638,                   0,            0.007426,            0.007426,            0.007426
                 262,            0.027606,            0.026565,                   0,             0.85817,             0.87778,             0.88783,             0.48795,            0.039016,            0.028842,                   0,           0.0074161,           0.0074161,           0.0074161
                 263,            0.030072,            0.030348,                   0,             0.90478,             0.85556,             0.90951,             0.48238,            0.038552,            0.029546,                   0,           0.0074062,           0.0074062,           0.0074062
                 264,            0.031958,            0.042358,                   0,              0.8673,             0.85556,             0.90099,             0.47091,             0.03882,            0.029122,                   0,           0.0073963,           0.0073963,           0.0073963
                 265,            0.036283,            0.031773,                   0,             0.85718,             0.82222,             0.87535,             0.47183,            0.040704,             0.02966,                   0,           0.0073864,           0.0073864,           0.0073864
                 266,            0.041526,            0.035545,                   0,             0.85275,              0.8365,             0.88081,             0.48089,            0.041065,            0.029984,                   0,           0.0073765,           0.0073765,           0.0073765
                 267,            0.028372,            0.036873,                   0,             0.85738,             0.86833,              0.9015,             0.47339,            0.038765,             0.03021,                   0,           0.0073666,           0.0073666,           0.0073666
                 268,            0.032055,            0.033893,                   0,             0.85696,             0.76667,             0.85007,             0.44674,            0.042032,            0.031585,                   0,           0.0073567,           0.0073567,           0.0073567
                 269,            0.041134,            0.032541,                   0,             0.84478,             0.83333,             0.88839,             0.49674,            0.038334,            0.030281,                   0,           0.0073468,           0.0073468,           0.0073468
                 270,            0.029286,            0.035133,                   0,              0.8636,             0.81111,             0.86123,             0.48002,            0.038344,            0.029891,                   0,           0.0073369,           0.0073369,           0.0073369
                 271,            0.029479,            0.032414,                   0,             0.82359,                0.83,             0.85034,             0.40836,            0.042237,            0.031196,                   0,            0.007327,            0.007327,            0.007327
