               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 167,            0.024434,            0.029048,                   0,             0.91025,             0.84444,             0.88671,             0.49093,            0.039339,            0.029672,                   0,           0.0083566,           0.0083566,           0.0083566
                 168,            0.028909,            0.028251,                   0,             0.90779,             0.85556,             0.88971,             0.48876,            0.038293,            0.028829,                   0,           0.0083467,           0.0083467,           0.0083467
                 169,             0.03388,            0.033804,                   0,             0.86361,             0.87778,             0.88186,             0.48169,            0.039089,            0.028916,                   0,           0.0083368,           0.0083368,           0.0083368
                 170,            0.029592,            0.029644,                   0,             0.91982,             0.84444,             0.89974,             0.51455,            0.035611,            0.029043,                   0,           0.0083269,           0.0083269,           0.0083269
                 171,            0.023214,            0.027487,                   0,             0.86623,             0.83333,             0.86818,              0.5111,             0.03694,            0.029783,                   0,            0.008317,            0.008317,            0.008317
                 172,            0.033238,            0.033514,                   0,             0.85816,             0.83333,             0.84295,             0.44442,            0.039654,            0.029612,                   0,           0.0083071,           0.0083071,           0.0083071
                 173,            0.034031,            0.029915,                   0,             0.89007,             0.81111,             0.86835,             0.51119,             0.03712,            0.029599,                   0,           0.0082972,           0.0082972,           0.0082972
                 174,            0.027624,            0.035989,                   0,             0.83496,             0.85556,             0.86763,             0.49253,            0.037088,             0.02904,                   0,           0.0082873,           0.0082873,           0.0082873
                 175,            0.029218,            0.032583,                   0,               0.894,             0.87778,             0.89236,             0.47448,            0.038292,            0.030332,                   0,           0.0082774,           0.0082774,           0.0082774
                 176,            0.029774,            0.030749,                   0,             0.87731,             0.83333,             0.86255,             0.45642,            0.040825,            0.030658,                   0,           0.0082675,           0.0082675,           0.0082675
                 177,             0.03331,            0.032942,                   0,             0.89147,             0.83333,             0.88092,             0.47204,            0.040069,            0.031199,                   0,           0.0082576,           0.0082576,           0.0082576
                 178,            0.027154,            0.027371,                   0,             0.95657,             0.83333,             0.89476,             0.49962,            0.037276,            0.029536,                   0,           0.0082477,           0.0082477,           0.0082477
                 179,            0.028459,            0.025597,                   0,             0.88551,             0.85556,             0.88801,             0.47718,            0.038342,            0.029688,                   0,           0.0082378,           0.0082378,           0.0082378
                 180,             0.03241,            0.035673,                   0,              0.8992,             0.79297,             0.83106,             0.40733,            0.041608,            0.030432,                   0,           0.0082279,           0.0082279,           0.0082279
                 181,            0.035186,            0.072636,                   0,             0.89228,             0.82833,             0.86804,             0.47067,            0.038841,            0.030387,                   0,            0.008218,            0.008218,            0.008218
                 182,            0.025924,            0.027064,                   0,             0.88704,                 0.8,             0.84549,             0.48554,            0.039702,            0.031752,                   0,           0.0082081,           0.0082081,           0.0082081
                 183,            0.025546,            0.028922,                   0,             0.86924,                 0.9,             0.90607,             0.50772,            0.036038,            0.029605,                   0,           0.0081982,           0.0081982,           0.0081982
                 184,            0.029212,            0.026514,                   0,             0.85971,             0.83333,             0.86305,             0.45902,            0.040863,            0.031341,                   0,           0.0081883,           0.0081883,           0.0081883
                 185,            0.029602,            0.033807,                   0,             0.88127,             0.86667,             0.89298,             0.53138,            0.035964,             0.02976,                   0,           0.0081784,           0.0081784,           0.0081784
                 186,            0.032749,            0.027599,                   0,             0.88297,             0.85556,             0.86116,             0.51353,            0.036983,            0.030086,                   0,           0.0081685,           0.0081685,           0.0081685
                 187,            0.027617,            0.032505,                   0,             0.87455,             0.85204,             0.87071,             0.52994,            0.036423,            0.029688,                   0,           0.0081586,           0.0081586,           0.0081586
                 188,            0.032478,              0.0332,                   0,             0.87759,                 0.8,             0.85233,             0.41039,            0.043399,            0.031253,                   0,           0.0081487,           0.0081487,           0.0081487
                 189,            0.032606,            0.030403,                   0,             0.86104,             0.89502,             0.88949,             0.51622,            0.037137,            0.028803,                   0,           0.0081388,           0.0081388,           0.0081388
                 190,            0.029162,            0.024711,                   0,             0.89789,             0.81111,             0.86417,             0.51537,            0.036178,            0.029921,                   0,           0.0081289,           0.0081289,           0.0081289
                 191,            0.032504,            0.029155,                   0,             0.92163,             0.81111,             0.85276,             0.49049,            0.038487,            0.030859,                   0,            0.008119,            0.008119,            0.008119
                 192,            0.024594,            0.023017,                   0,             0.89259,               0.831,             0.87332,              0.5027,            0.041381,             0.02806,                   0,           0.0081091,           0.0081091,           0.0081091
                 193,            0.032189,            0.033309,                   0,              0.8663,             0.86391,              0.8673,             0.47653,            0.038329,             0.02863,                   0,           0.0080992,           0.0080992,           0.0080992
                 194,             0.02506,            0.030145,                   0,             0.90662,             0.86309,             0.89285,             0.51493,              0.0366,            0.028597,                   0,           0.0080893,           0.0080893,           0.0080893
                 195,            0.023404,            0.026168,                   0,             0.90839,             0.82222,             0.88678,             0.50685,            0.037791,            0.030136,                   0,           0.0080794,           0.0080794,           0.0080794
                 196,            0.026781,            0.030012,                   0,             0.90668,             0.81111,              0.8624,             0.48594,            0.038332,            0.030265,                   0,           0.0080695,           0.0080695,           0.0080695
                 197,            0.034811,            0.024899,                   0,             0.90426,             0.83956,             0.87144,             0.49748,            0.036843,            0.029983,                   0,           0.0080596,           0.0080596,           0.0080596
                 198,            0.026888,            0.032567,                   0,             0.88329,             0.82222,             0.86185,             0.50655,            0.035804,            0.030315,                   0,           0.0080497,           0.0080497,           0.0080497
                 199,            0.028029,            0.034796,                   0,             0.88599,             0.83333,             0.88348,             0.50561,             0.03723,            0.030655,                   0,           0.0080398,           0.0080398,           0.0080398
                 200,            0.027093,            0.030767,                   0,             0.92378,             0.78889,             0.87682,             0.49247,            0.038075,            0.031797,                   0,           0.0080299,           0.0080299,           0.0080299
                 201,             0.02811,            0.024076,                   0,             0.94144,             0.77778,             0.85391,             0.49155,            0.038345,            0.032671,                   0,             0.00802,             0.00802,             0.00802
                 202,            0.027879,            0.025034,                   0,             0.88483,             0.78889,             0.84924,             0.48559,            0.038423,            0.032968,                   0,           0.0080101,           0.0080101,           0.0080101
                 203,            0.026661,            0.029854,                   0,              0.9338,             0.78365,             0.86216,             0.46734,            0.037713,            0.032597,                   0,           0.0080002,           0.0080002,           0.0080002
                 204,            0.034203,            0.029571,                   0,             0.92753,             0.81111,             0.86571,             0.47047,            0.038386,            0.031793,                   0,           0.0079903,           0.0079903,           0.0079903
                 205,            0.029894,            0.026294,                   0,             0.94485,                 0.8,             0.88472,             0.49879,            0.036795,            0.031814,                   0,           0.0079804,           0.0079804,           0.0079804
                 206,            0.028634,             0.02514,                   0,             0.90535,             0.77778,             0.87812,             0.51205,            0.035652,            0.030556,                   0,           0.0079705,           0.0079705,           0.0079705
                 207,            0.024719,             0.02614,                   0,             0.88519,             0.82222,              0.8779,             0.48463,            0.038514,            0.030555,                   0,           0.0079606,           0.0079606,           0.0079606
                 208,            0.028456,             0.02655,                   0,             0.89385,              0.8421,             0.88271,              0.4959,            0.038524,            0.030084,                   0,           0.0079507,           0.0079507,           0.0079507
                 209,            0.034787,            0.028802,                   0,             0.91454,             0.83232,             0.88354,              0.4817,            0.039654,            0.031261,                   0,           0.0079408,           0.0079408,           0.0079408
                 210,            0.025936,            0.031496,                   0,             0.88606,             0.77778,             0.85053,              0.4909,            0.038572,            0.031303,                   0,           0.0079309,           0.0079309,           0.0079309
                 211,            0.024876,            0.023503,                   0,             0.82998,             0.82222,             0.85527,             0.48207,            0.039929,            0.032173,                   0,            0.007921,            0.007921,            0.007921
                 212,            0.027639,             0.03061,                   0,             0.91266,             0.71111,             0.79664,             0.46942,            0.043596,            0.035142,                   0,           0.0079111,           0.0079111,           0.0079111
                 213,            0.030363,            0.031973,                   0,             0.93128,             0.75293,             0.82976,              0.5132,            0.038692,            0.033046,                   0,           0.0079012,           0.0079012,           0.0079012
                 214,            0.027691,            0.064474,                   0,             0.95388,             0.76667,             0.84946,             0.53175,            0.037775,            0.032088,                   0,           0.0078913,           0.0078913,           0.0078913
                 215,            0.022919,            0.023716,                   0,             0.91331,             0.81943,             0.88177,             0.54434,            0.035259,            0.028995,                   0,           0.0078814,           0.0078814,           0.0078814
                 216,            0.025145,            0.025833,                   0,             0.86388,                 0.8,             0.85501,             0.52966,            0.037879,            0.030737,                   0,           0.0078715,           0.0078715,           0.0078715
                 217,            0.028558,            0.030633,                   0,             0.85633,             0.82222,             0.86167,               0.495,            0.038598,            0.030453,                   0,           0.0078616,           0.0078616,           0.0078616
                 218,            0.024883,             0.02879,                   0,             0.85255,             0.81111,             0.86011,             0.50683,            0.037402,            0.029904,                   0,           0.0078517,           0.0078517,           0.0078517
                 219,            0.026774,            0.023045,                   0,             0.89955,             0.79605,             0.88293,             0.50256,            0.038245,            0.031051,                   0,           0.0078418,           0.0078418,           0.0078418
                 220,            0.027573,            0.033831,                   0,             0.93891,             0.78889,             0.87429,             0.49607,            0.038838,            0.031269,                   0,           0.0078319,           0.0078319,           0.0078319
                 221,            0.026397,             0.02395,                   0,             0.90208,             0.81891,             0.88378,             0.48405,            0.038786,            0.031883,                   0,            0.007822,            0.007822,            0.007822
                 222,            0.029402,            0.027291,                   0,              0.8887,             0.82222,              0.8848,             0.51645,            0.036077,            0.031158,                   0,           0.0078121,           0.0078121,           0.0078121
                 223,            0.024712,            0.028521,                   0,             0.91153,             0.78889,             0.89677,             0.50703,            0.037295,             0.03148,                   0,           0.0078022,           0.0078022,           0.0078022
                 224,            0.027085,            0.023675,                   0,             0.92922,             0.78889,             0.85422,             0.50816,            0.036849,            0.031248,                   0,           0.0077923,           0.0077923,           0.0077923
                 225,            0.028251,            0.030642,                   0,             0.93627,             0.78889,             0.86378,             0.47159,            0.038506,            0.031496,                   0,           0.0077824,           0.0077824,           0.0077824
                 226,            0.029624,            0.021919,                   0,             0.87271,             0.83333,             0.89695,             0.54047,            0.035831,            0.029564,                   0,           0.0077725,           0.0077725,           0.0077725
                 227,             0.02448,             0.02456,                   0,             0.85533,             0.84444,             0.89097,             0.47264,            0.039445,            0.030294,                   0,           0.0077626,           0.0077626,           0.0077626
                 228,            0.025754,            0.030225,                   0,              0.8792,             0.82222,             0.88489,             0.49371,            0.039416,            0.031307,                   0,           0.0077527,           0.0077527,           0.0077527
                 229,            0.026701,            0.022692,                   0,             0.81155,             0.83333,             0.84955,             0.47088,              0.0385,            0.032565,                   0,           0.0077428,           0.0077428,           0.0077428
                 230,            0.024551,            0.029576,                   0,             0.83663,             0.82222,             0.85475,             0.49399,             0.03713,            0.031673,                   0,           0.0077329,           0.0077329,           0.0077329
                 231,            0.023501,            0.023707,                   0,              0.8429,             0.81111,              0.8442,             0.49062,            0.038202,            0.032942,                   0,            0.007723,            0.007723,            0.007723
                 232,            0.025728,            0.028926,                   0,             0.85304,             0.78889,             0.83401,             0.43233,            0.038835,             0.03368,                   0,           0.0077131,           0.0077131,           0.0077131
                 233,            0.030616,            0.034911,                   0,             0.86992,             0.82222,             0.84264,             0.47712,            0.036332,            0.033488,                   0,           0.0077032,           0.0077032,           0.0077032
                 234,            0.024859,            0.026182,                   0,             0.89212,             0.81111,             0.82209,             0.46171,            0.037533,            0.031507,                   0,           0.0076933,           0.0076933,           0.0076933
                 235,             0.02263,            0.024002,                   0,             0.81649,             0.84444,             0.83037,             0.44621,             0.03863,            0.034258,                   0,           0.0076834,           0.0076834,           0.0076834
                 236,            0.028395,            0.027138,                   0,              0.8127,             0.81964,             0.80069,              0.4415,            0.039021,            0.034215,                   0,           0.0076735,           0.0076735,           0.0076735
                 237,            0.034945,            0.027231,                   0,             0.82398,             0.83221,             0.84239,             0.42481,            0.038654,            0.034175,                   0,           0.0076636,           0.0076636,           0.0076636
                 238,            0.023442,            0.026002,                   0,             0.85305,                 0.8,             0.84072,             0.43505,            0.039331,            0.034402,                   0,           0.0076537,           0.0076537,           0.0076537
                 239,            0.021434,            0.026577,                   0,             0.86985,             0.78889,             0.85263,             0.46037,            0.039312,            0.033475,                   0,           0.0076438,           0.0076438,           0.0076438
                 240,            0.023358,            0.024556,                   0,             0.83875,             0.80914,             0.83477,             0.46315,             0.03997,            0.033859,                   0,           0.0076339,           0.0076339,           0.0076339
                 241,            0.026441,            0.028809,                   0,             0.83858,             0.80815,             0.82936,             0.47867,            0.038701,            0.033401,                   0,            0.007624,            0.007624,            0.007624
                 242,             0.02083,            0.021125,                   0,             0.84475,                 0.8,             0.84008,             0.46897,             0.03771,             0.03362,                   0,           0.0076141,           0.0076141,           0.0076141
                 243,            0.023227,            0.023882,                   0,             0.85864,             0.77778,             0.81905,              0.4643,            0.037806,            0.033267,                   0,           0.0076042,           0.0076042,           0.0076042
                 244,            0.026134,            0.030448,                   0,             0.83734,             0.82222,             0.84015,             0.44021,            0.042803,            0.032832,                   0,           0.0075943,           0.0075943,           0.0075943
                 245,             0.02987,            0.023054,                   0,             0.85648,             0.79572,             0.84709,             0.48118,            0.039783,            0.035074,                   0,           0.0075844,           0.0075844,           0.0075844
                 246,            0.019772,             0.02628,                   0,             0.83638,             0.81111,              0.8547,             0.48058,            0.039538,            0.033362,                   0,           0.0075745,           0.0075745,           0.0075745
                 247,             0.02276,              0.0284,                   0,              0.8934,             0.76667,             0.86481,             0.49311,            0.037861,            0.031488,                   0,           0.0075646,           0.0075646,           0.0075646
                 248,            0.022626,            0.019963,                   0,             0.92733,             0.77778,             0.86176,             0.46802,            0.040065,            0.032571,                   0,           0.0075547,           0.0075547,           0.0075547
                 249,            0.026934,            0.029363,                   0,             0.84143,             0.82543,             0.86336,             0.49052,             0.03783,            0.032055,                   0,           0.0075448,           0.0075448,           0.0075448
                 250,            0.026412,            0.024756,                   0,             0.89559,             0.78889,             0.86122,             0.46769,            0.037977,            0.032719,                   0,           0.0075349,           0.0075349,           0.0075349
                 251,            0.027242,            0.029614,                   0,             0.89678,                 0.8,             0.85564,             0.48032,            0.037167,            0.033063,                   0,            0.007525,            0.007525,            0.007525
                 252,            0.026648,            0.026588,                   0,             0.88875,                 0.8,              0.8472,             0.44652,            0.041118,            0.033453,                   0,           0.0075151,           0.0075151,           0.0075151
                 253,            0.025611,            0.033236,                   0,             0.89454,               0.754,             0.84508,             0.50036,            0.036211,            0.033348,                   0,           0.0075052,           0.0075052,           0.0075052
                 254,            0.023838,            0.027088,                   0,             0.86982,             0.74243,             0.84226,             0.50303,            0.036381,            0.033865,                   0,           0.0074953,           0.0074953,           0.0074953
                 255,            0.023699,            0.023448,                   0,             0.87929,             0.80939,             0.84852,             0.47932,            0.038008,            0.032531,                   0,           0.0074854,           0.0074854,           0.0074854
                 256,            0.024186,            0.030433,                   0,             0.88985,             0.77778,             0.84217,             0.46226,            0.040865,            0.031809,                   0,           0.0074755,           0.0074755,           0.0074755
                 257,            0.035841,            0.032603,                   0,             0.90594,             0.77778,              0.8662,             0.46199,            0.039637,            0.033242,                   0,           0.0074656,           0.0074656,           0.0074656
                 258,            0.022913,            0.021626,                   0,             0.92205,             0.78854,              0.8699,             0.49891,            0.036643,            0.032951,                   0,           0.0074557,           0.0074557,           0.0074557
                 259,            0.027736,            0.024116,                   0,             0.97177,             0.76509,             0.86163,             0.50756,            0.035525,            0.031506,                   0,           0.0074458,           0.0074458,           0.0074458
                 260,            0.028986,             0.02584,                   0,             0.89111,             0.81842,             0.87182,             0.49699,            0.037744,            0.031657,                   0,           0.0074359,           0.0074359,           0.0074359
                 261,             0.02669,            0.027064,                   0,             0.88209,             0.77778,             0.87516,             0.48604,            0.038047,            0.030798,                   0,            0.007426,            0.007426,            0.007426
                 262,            0.022177,             0.02235,                   0,              0.8983,             0.81111,             0.87865,             0.50497,            0.035387,            0.030958,                   0,           0.0074161,           0.0074161,           0.0074161
                 263,            0.021875,              0.0223,                   0,             0.87948,             0.81086,             0.87807,             0.47386,            0.038562,            0.032821,                   0,           0.0074062,           0.0074062,           0.0074062
                 264,            0.026405,             0.03267,                   0,             0.90693,             0.78889,             0.87452,             0.50397,            0.035713,            0.033221,                   0,           0.0073963,           0.0073963,           0.0073963
                 265,            0.026106,            0.026139,                   0,             0.88899,             0.83333,             0.86454,             0.44812,            0.037587,            0.034681,                   0,           0.0073864,           0.0073864,           0.0073864
                 266,            0.030913,            0.029159,                   0,             0.90152,             0.82222,             0.87166,             0.48793,            0.036545,            0.034697,                   0,           0.0073765,           0.0073765,           0.0073765
                 267,            0.021839,            0.030525,                   0,             0.89148,             0.82146,              0.8705,             0.48756,               0.039,            0.034618,                   0,           0.0073666,           0.0073666,           0.0073666
                 268,            0.024543,            0.026572,                   0,             0.87265,             0.75556,             0.84119,              0.4992,            0.037487,            0.031403,                   0,           0.0073567,           0.0073567,           0.0073567
                 269,            0.035491,            0.025721,                   0,             0.88432,                 0.8,             0.87603,             0.50484,            0.038296,            0.031003,                   0,           0.0073468,           0.0073468,           0.0073468
                 270,            0.022856,            0.029336,                   0,             0.87767,                 0.8,             0.87709,             0.49917,            0.038283,            0.032149,                   0,           0.0073369,           0.0073369,           0.0073369
                 271,            0.022858,            0.024544,                   0,             0.92177,                 0.8,             0.87426,             0.46648,            0.039543,            0.032797,                   0,            0.007327,            0.007327,            0.007327
                 272,            0.025582,            0.029769,                   0,             0.89997,                 0.8,             0.87973,             0.51557,               0.036,            0.032147,                   0,           0.0073171,           0.0073171,           0.0073171
                 273,            0.026216,            0.026716,                   0,             0.90963,                 0.8,             0.89919,             0.50121,            0.037395,            0.033172,                   0,           0.0073072,           0.0073072,           0.0073072
                 274,            0.022412,            0.025346,                   0,             0.89424,             0.76667,             0.86581,             0.47916,            0.037791,            0.035003,                   0,           0.0072973,           0.0072973,           0.0072973
                 275,            0.022114,            0.035875,                   0,             0.87328,             0.76573,             0.87449,              0.4836,            0.038393,            0.034391,                   0,           0.0072874,           0.0072874,           0.0072874
                 276,            0.022786,             0.02286,                   0,             0.90096,             0.73333,             0.86411,             0.48277,            0.038301,            0.033986,                   0,           0.0072775,           0.0072775,           0.0072775
                 277,            0.024739,            0.023418,                   0,             0.84946,             0.77778,             0.87428,             0.49436,             0.03784,            0.033001,                   0,           0.0072676,           0.0072676,           0.0072676
                 278,            0.021163,            0.026465,                   0,             0.87621,             0.78647,             0.87502,             0.49433,            0.036889,            0.033456,                   0,           0.0072577,           0.0072577,           0.0072577
                 279,             0.01956,            0.020207,                   0,             0.89985,             0.79871,             0.89423,             0.48013,            0.035509,            0.033032,                   0,           0.0072478,           0.0072478,           0.0072478
                 280,            0.021641,            0.022569,                   0,              0.9008,             0.80717,             0.85987,             0.47012,             0.03815,            0.033999,                   0,           0.0072379,           0.0072379,           0.0072379
                 281,            0.028807,            0.030773,                   0,             0.89971,             0.79742,             0.86669,             0.50269,            0.035652,            0.032716,                   0,            0.007228,            0.007228,            0.007228
                 282,             0.02269,            0.020938,                   0,             0.90577,             0.78889,             0.87336,             0.48609,            0.036361,            0.032318,                   0,           0.0072181,           0.0072181,           0.0072181
                 283,            0.023934,            0.030879,                   0,              0.9165,             0.81111,             0.88562,             0.47532,            0.037591,             0.03285,                   0,           0.0072082,           0.0072082,           0.0072082
                 284,             0.02308,            0.025774,                   0,             0.92895,             0.77778,             0.88318,             0.43968,             0.03908,            0.033159,                   0,           0.0071983,           0.0071983,           0.0071983
                 285,            0.026543,            0.031151,                   0,             0.92073,             0.77442,             0.87563,             0.50937,            0.036926,            0.032052,                   0,           0.0071884,           0.0071884,           0.0071884
                 286,            0.022349,            0.021577,                   0,             0.89487,             0.77778,             0.86548,             0.50125,             0.03764,            0.032721,                   0,           0.0071785,           0.0071785,           0.0071785
                 287,            0.022626,            0.023298,                   0,              0.9154,             0.77778,             0.87859,             0.47071,            0.038416,             0.03173,                   0,           0.0071686,           0.0071686,           0.0071686
                 288,            0.026979,            0.029161,                   0,             0.89885,              0.7899,             0.88323,             0.49763,            0.036575,            0.031222,                   0,           0.0071587,           0.0071587,           0.0071587
                 289,            0.030258,            0.022192,                   0,             0.90288,             0.85556,             0.90082,             0.45732,            0.038492,            0.031727,                   0,           0.0071488,           0.0071488,           0.0071488
                 290,            0.023339,             0.02767,                   0,             0.89313,             0.83575,             0.87857,             0.45414,             0.03968,            0.033319,                   0,           0.0071389,           0.0071389,           0.0071389
                 291,            0.022795,            0.029461,                   0,             0.82576,             0.86667,             0.88538,             0.46358,            0.038423,            0.032819,                   0,            0.007129,            0.007129,            0.007129
                 292,            0.021893,            0.021169,                   0,             0.89149,             0.83333,             0.86576,             0.47374,            0.038318,            0.031901,                   0,           0.0071191,           0.0071191,           0.0071191
                 293,            0.021437,            0.022287,                   0,             0.86683,             0.85556,             0.88592,             0.47841,            0.037655,            0.031328,                   0,           0.0071092,           0.0071092,           0.0071092
                 294,            0.021922,            0.026229,                   0,              0.8531,             0.87778,              0.9034,             0.49473,            0.037315,            0.030979,                   0,           0.0070993,           0.0070993,           0.0070993
                 295,            0.024815,            0.022972,                   0,             0.88202,             0.83071,             0.87936,             0.49134,            0.037579,            0.031135,                   0,           0.0070894,           0.0070894,           0.0070894
                 296,            0.021565,            0.024092,                   0,             0.87273,             0.84444,             0.87831,             0.47951,            0.038235,            0.031738,                   0,           0.0070795,           0.0070795,           0.0070795
                 297,            0.027478,            0.029325,                   0,             0.88727,             0.81111,             0.87761,             0.49422,            0.036446,             0.03127,                   0,           0.0070696,           0.0070696,           0.0070696
                 298,            0.020916,            0.023283,                   0,              0.8153,             0.87778,             0.86942,             0.49026,            0.036195,            0.031699,                   0,           0.0070597,           0.0070597,           0.0070597
                 299,              0.0228,            0.019566,                   0,             0.86716,             0.81111,             0.86029,             0.48497,            0.037435,            0.031776,                   0,           0.0070498,           0.0070498,           0.0070498
                 300,            0.023711,            0.025848,                   0,             0.88536,             0.78889,             0.82757,             0.47971,            0.037859,            0.032505,                   0,           0.0070399,           0.0070399,           0.0070399
                 301,            0.026199,             0.02355,                   0,             0.89005,             0.80951,             0.84355,             0.49763,            0.036862,            0.032281,                   0,             0.00703,             0.00703,             0.00703
                 302,            0.021472,            0.023284,                   0,             0.89839,             0.78594,             0.83707,             0.50803,            0.036185,            0.031586,                   0,           0.0070201,           0.0070201,           0.0070201
                 303,            0.021187,            0.030611,                   0,             0.85563,             0.79023,             0.83413,             0.47904,            0.038347,            0.033609,                   0,           0.0070102,           0.0070102,           0.0070102
                 304,            0.021132,            0.025179,                   0,             0.87007,             0.81849,             0.83764,             0.47293,            0.039809,            0.032758,                   0,           0.0070003,           0.0070003,           0.0070003
                 305,             0.02907,            0.021073,                   0,             0.86819,             0.82222,             0.85094,             0.43612,            0.040778,            0.034223,                   0,           0.0069904,           0.0069904,           0.0069904
                 306,            0.023756,             0.02302,                   0,             0.86193,             0.85556,             0.85505,             0.45836,            0.040392,            0.033719,                   0,           0.0069805,           0.0069805,           0.0069805
                 307,            0.026233,            0.020462,                   0,             0.89527,             0.85556,             0.86547,             0.49847,            0.038726,            0.031701,                   0,           0.0069706,           0.0069706,           0.0069706
                 308,            0.020824,            0.022171,                   0,             0.89754,                 0.8,             0.87559,             0.47876,             0.04121,            0.031383,                   0,           0.0069607,           0.0069607,           0.0069607
                 309,            0.026277,            0.030314,                   0,             0.95333,             0.77778,             0.87413,             0.51434,            0.037692,            0.030611,                   0,           0.0069508,           0.0069508,           0.0069508
                 310,            0.023094,            0.023253,                   0,             0.95887,             0.77721,             0.87615,             0.50574,            0.037109,            0.030871,                   0,           0.0069409,           0.0069409,           0.0069409
                 311,            0.019668,            0.020376,                   0,             0.91117,             0.79783,             0.85606,             0.49266,            0.036897,            0.032063,                   0,            0.006931,            0.006931,            0.006931
                 312,             0.02766,            0.026325,                   0,             0.89784,             0.81111,             0.85424,             0.50699,            0.037055,            0.031074,                   0,           0.0069211,           0.0069211,           0.0069211
                 313,            0.022033,            0.022198,                   0,             0.87238,             0.83549,             0.85986,             0.52258,             0.03517,            0.031143,                   0,           0.0069112,           0.0069112,           0.0069112
                 314,            0.020338,            0.023258,                   0,             0.89076,             0.83333,             0.85227,             0.51287,            0.036481,            0.030863,                   0,           0.0069013,           0.0069013,           0.0069013
                 315,            0.020326,            0.024434,                   0,             0.91259,             0.82222,             0.87657,              0.5253,            0.037996,            0.031253,                   0,           0.0068914,           0.0068914,           0.0068914
